Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Chile,CHL,10.4525996876914,8.11488600741491,9.61445242762636,13.7937655703462,15.4626163811408,13.6349900259111,16.3236134162713,13.2739007750335,13.6358009662707,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,China,CHN,114.16339553512,355.519219066095,162.864309405686,139.907738522409,94.0678583383834,127.797372536115,215.033283123151,226.481216828059,181.540057074834,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Colombia,COL,4.51578033904703,3.94781301891227,5.0112589169771,4.44592999701063,4.08811874514016,4.30448774799945,3.69896848857737,2.25024040603104,1.88288661631772,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Costa Rica,CRI,0.233887734043414,0.0918820607911457,0.0611075976974374,0.0914963962272671,0.0740626046186638,0.0568167083717612,0.0485290545779668,0.0497377448217014,0.0631249437774248,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Cote d'Ivoire,CIV,0.81686209721708,1.13903730463853,..,..,..,0.249723039539215,0.268294083446005,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Croatia,HRV,0.822147915624921,0.830856450785024,0.603496099550663,0.769427794066866,0.400903999373,0.534444317274226,0.643285568638279,0.379571275982674,0.34219757113479,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..
