Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Liberia,LBR,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Libya,LBY,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Luxembourg,LUX,0.174852546823517,0.203579865473916,0.13314096647563,0.124099437957096,0.1606,0.1101,0.0929,0.1031,0.0926,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Malawi,MWI,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Malaysia,MYS,31.0784470309074,29.1092629276485,27.0075052374268,30.0557179541078,34.0022,26.889,56.9499,49.333,28.975,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Maldives,MDV,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Mali,MLI,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Malta,MLT,1.68765016818837,2.01574459971126,1.9124212356119,2.03898106993355,1.9533,1.8896,1.4107,0.7593,0.7885,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Mauritius,MUS,5.29458280291897,6.36577767646835,4.36353208601919,4.6060437342494,4.6205,4.3318,5.0452,3.4305,2.8387,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Mexico,MEX,26.6604138901343,25.7683566930766,28.1613491133413,23.1281566888446,24.3595,20.4784,20.695,19.6435,23.2589,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Moldova,MDA,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Monaco,MCO,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Morocco,MAR,5.76313634192027,6.35561114023888,6.26975445521949,6.29825544315463,6.3876,4.9844,5.5036,5.8847,5.7127,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Namibia,NAM,..,..,..,..,2.5021,3.7593,1.9501,1.183,1.66,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Nauru,NRU,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Nepal,NPL,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Netherlands,NLD,60.5381465168062,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,New Zealand,NZL,11.6312702334682,12.1844237765718,13.1682590951642,12.349260180329,14.149,11.5606,16.7925,16.7356,14.4351,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Niger,NER,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Nigeria,NGA,8.17781067582275,8.17405012378467,5.35871273406227,5.8679254180901,8.204806,6.1851344,4.387436,1.209606,2.4435952,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Norway,NOR,46.6474285164398,49.5106004128507,45.1795390448426,35.0492542036087,44.5685,34.4117,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Oman,OMN,15.344659823333,8.65614202407061,10.8373323679476,11.2016688675642,10.2042,10.0388,6.3158,8.8639,10.393,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Pakistan,PAK,..,..,..,..,..,..,38.3723,48.4035,26.5292,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Palau,PLW,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Panama,PAN,..,..,..,..,2.0614,2.1668,1.5076,4.4209,4.026,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Papua New Guinea,PNG,2.0695,1.0331,3.8857,0.0535,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Peru,PER,4.0939824094056,2.56570071628501,2.76371339058327,5.71000342586901,2.3868,1.6101,2.4257,2.7138,1.958,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Philippines,PHL,16.1217163093877,16.0866132032359,14.4890323331026,11.6353270741198,11.3134,10.8926,12.0012,12.5585,10.922,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Poland,POL,34.2191387663494,38.1998478909495,35.0581920286093,33.660000538076,34.1147,33.2375,47.0053,39.763,44.4438,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Portugal,PRT,81.0130959862873,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Qatar,QAT,29.4466951195812,16.942171543822,12.6469151112472,14.0342794550708,11.6408,8.3356,14.0116,16.7654,26.4609,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Romania,ROU,6.927,9.4907,9.5228,9.9545,11.6758,7.8303,11.4977,6.7202,8.4002,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Russian Federation,RUS,41.4430300594921,29.8335185308756,25.7314352944118,23.1447089014067,25.5452,22.8322,39.8126,38.8191,38.2134,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Rwanda,RWA,..,..,..,..,0.3997,0.155,0.4675,0.1562,0.4862,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Samoa,WSM,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,San Marino,SMR,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Saudi Arabia,SAU,117.444391300954,103.771677993594,77.4764195317582,48.3807846929353,46.2529,9.1732,19.9835,22.2102,16.9603,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Senegal,SEN,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Serbia,SRB,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Seychelles,SYC,..,..,..,..,3.2036,0.9345,0.8097,0.2094,0.6467,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Singapore,SGP,26.6469642370337,30.9443916369862,31.9288591245605,27.8958990574379,31.9422,16.3787,..,..,..,..
