time,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2021-08-23,17.96,41.81,22.81,45.87,28.52,54.13,61.13,31.91,14.11,32.68,11.82,17.17,104.89,51.26,44.0,60.64,14.04,18.82,28.73,27.0,23.64,13.14,42.36,78.99,16.76,95.8,118.2,71.79,20.32,26.05
2021-08-24,17.79,41.72,22.58,45.52,28.52,53.47,60.56,31.44,14.05,32.68,11.82,16.9,104.89,51.29,44.0,60.55,13.89,18.72,27.75,26.65,23.47,13.06,42.31,78.48,16.18,95.1,119.8,71.54,20.25,25.9
2021-08-25,17.91,41.81,22.63,45.96,27.69,54.13,61.27,31.81,14.22,32.61,11.92,16.75,106.62,51.94,44.46,61.68,13.89,18.96,28.08,27.1,23.52,13.06,42.44,78.7,16.79,93.0,123.0,71.79,20.38,26.05
2021-08-26,17.85,41.81,22.05,46.31,27.17,54.25,61.34,32.79,14.18,32.71,11.82,16.84,109.1,52.43,44.18,63.46,14.3,18.88,27.75,26.85,23.37,13.26,42.44,77.37,16.86,93.0,124.3,72.38,20.35,26.35
2021-08-27,17.29,41.62,21.94,45.87,26.29,53.89,61.27,32.19,13.58,32.16,11.35,16.39,109.1,52.62,44.05,63.11,14.04,18.42,27.8,26.55,22.79,13.01,42.09,77.37,16.07,91.5,124.8,72.38,20.05,26.3
2021-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-30,17.74,42.15,22.52,47.28,27.34,54.78,62.13,34.71,13.97,32.78,11.51,16.84,109.51,53.99,44.82,63.67,14.14,18.96,28.22,27.2,23.32,13.2,42.88,78.55,16.67,94.1,124.0,72.63,20.48,26.7
2021-08-31,17.96,42.1,22.61,49.31,27.78,54.72,62.41,34.85,13.71,33.57,12.05,16.78,109.02,53.7,44.91,63.46,13.99,19.2,28.36,27.3,22.79,13.22,43.1,78.25,16.76,93.8,125.0,72.71,20.58,26.85
2021-09-01,17.93,44.78,22.43,49.84,27.6,54.78,63.12,35.45,13.52,33.64,11.85,16.66,109.84,53.16,45.09,64.11,13.83,18.91,28.31,27.2,23.37,13.18,42.09,78.55,16.72,94.1,124.6,72.79,20.35,27.0
2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-06,17.93,45.35,22.61,49.67,27.78,54.9,63.55,36.67,13.55,33.99,11.77,16.66,108.27,53.94,46.09,63.89,13.53,18.91,27.89,27.1,23.23,13.36,43.58,78.7,16.53,94.2,124.7,73.63,20.42,28.0
2021-09-07,18.07,44.97,22.72,48.61,28.08,55.62,63.19,36.06,13.92,34.81,11.98,17.05,106.95,53.7,45.45,64.32,13.63,18.93,27.8,27.55,23.78,13.53,43.76,79.95,16.72,93.9,123.8,73.29,20.52,27.2
2021-09-08,18.02,45.07,22.92,47.64,27.95,55.2,62.48,35.92,14.05,34.68,12.0,16.96,105.71,53.7,44.73,64.24,13.63,19.09,29.89,27.3,23.57,14.0,42.44,79.36,16.95,92.0,123.0,72.44,20.79,27.05
2021-09-09,17.93,44.97,22.95,47.64,28.04,55.2,62.77,36.29,13.79,35.43,12.03,16.84,105.38,54.38,44.91,64.15,13.53,19.07,29.69,27.1,23.52,13.94,43.23,78.92,16.86,91.3,124.0,72.19,20.79,27.05
2021-09-10,18.1,45.35,22.98,48.08,28.21,55.56,63.05,36.57,13.68,35.36,11.98,16.96,107.37,57.16,45.82,64.41,13.53,19.2,29.58,27.15,23.76,14.54,43.23,79.21,16.81,91.3,129.2,72.19,21.32,27.6
2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,17.91,45.5,22.63,48.17,27.78,55.26,63.12,34.99,13.31,34.88,11.71,16.69,107.45,57.99,45.64,67.35,13.32,18.93,28.97,26.8,23.71,14.5,43.01,78.7,16.62,91.6,128.0,73.29,21.69,27.85
2021-09-14,17.68,45.5,22.4,47.46,27.25,55.32,63.27,34.61,13.1,34.54,11.53,16.6,108.03,59.6,45.45,69.52,12.91,19.09,28.84,26.65,23.52,14.6,42.53,78.62,16.46,91.9,125.0,73.54,21.36,28.2
2021-09-15,17.49,45.54,22.4,46.76,27.08,55.5,63.05,34.94,13.05,34.33,11.4,16.36,111.5,59.94,45.45,68.65,12.91,19.09,28.43,26.55,23.32,14.39,42.58,78.41,16.3,91.3,125.3,73.12,21.15,28.0
2021-09-16,17.51,45.4,22.66,47.64,27.43,56.03,65.47,35.55,13.1,35.29,11.53,16.54,119.92,59.94,46.09,68.65,13.17,18.99,28.74,26.6,23.57,14.85,42.75,77.73,16.37,87.8,125.1,72.95,21.52,28.7
2021-09-17,17.6,44.3,22.98,47.28,27.69,56.75,65.33,35.45,13.31,35.29,11.56,16.63,120.17,59.65,46.0,68.26,13.53,19.17,28.7,26.7,23.86,15.01,42.62,77.34,16.39,86.8,124.0,73.29,21.93,29.2
2021-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,17.88,44.49,23.16,47.28,27.82,55.97,63.27,34.89,13.58,35.02,11.9,16.9,118.1,59.26,45.36,68.57,13.68,19.31,29.01,26.9,24.29,15.36,42.66,77.63,16.95,86.0,123.5,74.14,22.5,29.2
2021-09-21,17.65,42.15,22.75,46.93,27.34,55.02,61.48,32.98,13.36,34.54,11.85,16.63,116.45,59.11,44.73,67.57,13.63,19.12,28.36,26.5,24.12,15.36,42.97,73.94,17.74,85.0,122.0,74.48,22.29,27.35
2021-09-22,17.74,43.06,22.69,49.4,27.21,55.14,62.41,33.87,13.26,34.81,11.79,16.66,118.52,60.48,45.0,68.44,13.47,18.93,28.26,26.55,24.2,15.28,42.97,73.84,18.02,85.4,121.5,75.16,22.13,28.0
2021-09-23,17.68,43.53,22.9,50.9,27.43,55.32,63.27,34.52,13.31,35.02,11.66,16.72,118.1,61.75,45.36,68.39,13.58,19.09,28.36,26.6,24.24,15.4,43.19,75.78,17.58,86.4,122.0,76.77,22.23,28.3
2021-09-24,17.74,43.06,22.9,50.81,27.6,55.14,64.55,34.52,13.36,34.88,11.71,16.78,117.11,63.51,45.23,68.52,13.78,19.26,28.33,26.6,24.39,16.06,43.54,76.46,17.7,86.3,123.0,76.86,22.36,28.25
2021-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
