COUNTRY,FLOW,TIME,VALUE,PRODUCT,DATATYPE
OECDTOT,GREECE,YTD2023,1210.669,NATGASCM,LNG_EXITS
OECDTOT,ITALY,YTD2023,6423.25,NATGASCM,LNG_EXITS
OECDTOT,JAPAN,YTD2023,45361.321,NATGASCM,LNG_EXITS
OECDTOT,KOREA,YTD2023,22132.465,NATGASCM,LNG_EXITS
OECDTOT,NETHLAND,YTD2023,18094.198,NATGASCM,LNG_EXITS
OECDTOT,NONSPEC,YTD2023,64425.125,NATGASCM,LNG_EXITS
OECDTOT,OTHEXT,YTD2023,30540.479,NATGASCM,LNG_EXITS
OECDTOT,OTHOECD,YTD2023,24060.748,NATGASCM,LNG_EXITS
OECDTOT,PORTUGAL,YTD2023,2064.0,NATGASCM,LNG_EXITS
OECDTOT,SPAIN,YTD2023,8092.655,NATGASCM,LNG_EXITS
OECDTOT,SWEDEN,YTD2023,217.502,NATGASCM,LNG_EXITS
OECDTOT,TOTEXTST,YTD2023,250810.834,NATGASCM,LNG_EXITS
OECDTOT,OECDTOT,YTD2023,155845.23,NATGASCM,LNG_EXITS
OECDTOT,UK,YTD2023,13139.605,NATGASCM,LNG_EXITS
OECDTOT,USA,YTD2023,70.578,NATGASCM,LNG_EXITS
OECDAO,JAPAN,YTD2024,33415.601,NATGASCM,LNG_EXITS
OECDAO,KOREA,YTD2024,14839.0,NATGASCM,LNG_EXITS
OECDAO,NONSPEC,YTD2024,67278.399,NATGASCM,LNG_EXITS
OECDAO,TOTEXTST,YTD2024,115533.0,NATGASCM,LNG_EXITS
OECDAO,OECDTOT,YTD2024,48254.601,NATGASCM,LNG_EXITS
OECDAM,CANADA,YTD2024,1.0,NATGASCM,LNG_EXITS
OECDAM,FRANCE,YTD2024,10048.0,NATGASCM,LNG_EXITS
OECDAM,GREECE,YTD2024,1665.0,NATGASCM,LNG_EXITS
OECDAM,ITALY,YTD2024,5259.0,NATGASCM,LNG_EXITS
OECDAM,JAPAN,YTD2024,9511.0,NATGASCM,LNG_EXITS
OECDAM,KOREA,YTD2024,8185.0,NATGASCM,LNG_EXITS
OECDAM,NETHLAND,YTD2024,13133.0,NATGASCM,LNG_EXITS
OECDAM,OTHEXT,YTD2024,40145.056,NATGASCM,LNG_EXITS
OECDAM,OTHOECD,YTD2024,20730.0,NATGASCM,LNG_EXITS
OECDAM,PORTUGAL,YTD2024,1918.0,NATGASCM,LNG_EXITS
OECDAM,SPAIN,YTD2024,5967.0,NATGASCM,LNG_EXITS
OECDAM,TOTEXTST,YTD2024,123645.788,NATGASCM,LNG_EXITS
OECDAM,OECDTOT,YTD2024,83500.732,NATGASCM,LNG_EXITS
OECDAM,UK,YTD2024,7055.0,NATGASCM,LNG_EXITS
OECDAM,USA,YTD2024,28.732,NATGASCM,LNG_EXITS
OECDEUR,FRANCE,YTD2024,1256.987,NATGASCM,LNG_EXITS
OECDEUR,GREECE,YTD2024,92.972,NATGASCM,LNG_EXITS
OECDEUR,ITALY,YTD2024,188.553,NATGASCM,LNG_EXITS
OECDEUR,KOREA,YTD2024,387.2,NATGASCM,LNG_EXITS
OECDEUR,NETHLAND,YTD2024,1347.408,NATGASCM,LNG_EXITS
OECDEUR,NONSPEC,YTD2024,394.802,NATGASCM,LNG_EXITS
OECDEUR,OTHEXT,YTD2024,3571.591,NATGASCM,LNG_EXITS
OECDEUR,OTHOECD,YTD2024,3461.273,NATGASCM,LNG_EXITS
OECDEUR,SPAIN,YTD2024,954.578,NATGASCM,LNG_EXITS
OECDEUR,SWEDEN,YTD2024,219.151,NATGASCM,LNG_EXITS
OECDEUR,TOTEXTST,YTD2024,12221.127,NATGASCM,LNG_EXITS
OECDEUR,OECDTOT,YTD2024,8254.734,NATGASCM,LNG_EXITS
OECDEUR,UK,YTD2024,188.257,NATGASCM,LNG_EXITS
OECDEUR,USA,YTD2024,158.355,NATGASCM,LNG_EXITS
OECDTOT,CANADA,YTD2024,1.0,NATGASCM,LNG_EXITS
OECDTOT,FRANCE,YTD2024,11304.987,NATGASCM,LNG_EXITS
OECDTOT,GREECE,YTD2024,1757.972,NATGASCM,LNG_EXITS
OECDTOT,ITALY,YTD2024,5447.553,NATGASCM,LNG_EXITS
OECDTOT,JAPAN,YTD2024,42926.601,NATGASCM,LNG_EXITS
OECDTOT,KOREA,YTD2024,23411.2,NATGASCM,LNG_EXITS
OECDTOT,NETHLAND,YTD2024,14480.408,NATGASCM,LNG_EXITS
OECDTOT,NONSPEC,YTD2024,67673.201,NATGASCM,LNG_EXITS
OECDTOT,OTHEXT,YTD2024,43716.647,NATGASCM,LNG_EXITS
OECDTOT,OTHOECD,YTD2024,24191.273,NATGASCM,LNG_EXITS
OECDTOT,PORTUGAL,YTD2024,1918.0,NATGASCM,LNG_EXITS
OECDTOT,SPAIN,YTD2024,6921.578,NATGASCM,LNG_EXITS
OECDTOT,SWEDEN,YTD2024,219.151,NATGASCM,LNG_EXITS
OECDTOT,TOTEXTST,YTD2024,251399.915,NATGASCM,LNG_EXITS
OECDTOT,OECDTOT,YTD2024,140010.067,NATGASCM,LNG_EXITS
OECDTOT,UK,YTD2024,7243.257,NATGASCM,LNG_EXITS
OECDTOT,USA,YTD2024,187.087,NATGASCM,LNG_EXITS
