"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"East Asia & Pacific (excluding high income)","EAP","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","824744789488.557","951976379748.693","1157595653005.22","1459870096379.14","1837633970177.71","1957146762524.64","2343817428667.19","2896380694118.23","3188190996310.32","3442052312319.67","3695064766251.21","3695709317626.61","3666871262692.83","4015541811532.31","4459169679397.62","4446600784890.69","4457075481706.13","5557179044609.42","5517202975792.71","5343198633616.74",
"Early-demographic dividend","EAR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","44439245683.5714","43476877164.6042","42062491950.9576","45587934288.1381","52418478309.496","54833544240.6873","61151636687.042","66371231680.8512","85387470575.1606","115084613196.826","118711052830.956","126020620287.896","137444804329.743","160801817014.344","183524703371.646","211749467490.067","239109188110.488","222908359067.634","233634505034.172","243676863294.403","238266870820.24","243386587542.265","255234092081.283","286698136939.558","287049531812.886","343691693180.047","365957540539.028","393009661451.865","430617296990.439","452715357325.649","469157600370.505","511968653742.823","560415948616.956","544523022225.886","556208631717.958","606465787019.494","581431330089.111","568873511246.488","620957274727.7","711842156973.446","808966691113.073","942365509900.892","1087323598851.73","1206090566151.68","1143221343260.12","1360852604883.22","1520139540458.49","1589388794707.33","1587109838703.84","1652316072981.84","1731527073233.75","1767952141186.38","1915091420761.85","1959585415316.53","1953996590575.19","1861597140497.34","2220400064465.15","2434574653573.03","2527074085259.78",
"East Asia & Pacific","EAS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2284049053598.77","2461841811845.57","2650564728947.84","3019503501939.91","3463184729471.42","3445731753431.85","4143832415157.81","4786691833123.13","5106542373859.06","5163217387741.93","5400186537517.85","5328737871394.13","5405506741372.49","5820177471627.98","6341609535398.48","6264032471239.74","6263358832324.78","7537970013360.04","7242495745778.24","7005527805788.12",
"Europe & Central Asia (excluding high income)","ECA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","2866483418.31753","3130068100.46167","3459548953.14185","3953770232.16211","4415043425.91436","5205797472.34678","6161291945.11929","6952045991.55171","8171125146.46836","9291360045.58096","8518577682.02201","7966847017.80665","10632817802.9217","13534602741.1692","17431890541.4433","22621213971.1561","26910348642.6534","30081601849.7001","33347580801.8923","50917545836.6103","34869912399.5061","41031052024.1742","38174500560.5935","35010635405.7955","32093410140.6292","36394000530.7037","49817504925.2426","56464406281.1208","61859404494.1473","73450551622.6869","98094948908.1952","100264056032.87","96395358288.9054","80309022219.245","67428365942.9735","75236844718.4721","73138729214.6438","76904477932.0813","95839291103.6508","80510195741.4587","74848749270.3983","61164777671.7196","69397131175.579","89694288895.0775","115212492496.118","142070963469.161","164201216309.428","202190120441.29","230132344345.804","174056154690.083","202517305803.679","239895060188.597","245551241258.534","269523483410.798","265051556985.545","232655391045.693","227890133628.829","243356305395.65","247833512079.117","244197155904.528","242893337279.009","310387940993.099","332759338602.557","360179473144.452",
"Europe & Central Asia","ECS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1727179931576.17","1810907284470.56","1582604707601.07","1667300667765.02","1920738804817.66","1917116797514.76","1809645227441.72","1877045718264.21","1820224186780.45","1688474331287.45","1660376257002.23","1769330823635.66","2100726064143.05","2413120327900.28","2524103035528.85","2714043536961.93","3162325134278.11","3395483276960.04","2728446515699.79","2884577265043.6","3228855534328.42","3047712914951.79","3165786657285.82","3256178249165.08","2899147029325.77","2906587940843.54","3094896950428.82","3307020934999.78","3227794501271.79","3105254774646.51","3589608660424.43","3580026928919.99","3810833280939.28",
"Ecuador","ECU","Manufacturing, value added (current US$)","NV.IND.MANF.CD","407937919.451001","338551385.191661","295609477.939933","363303608.428437","482559930.206569","487026285.590798","532442039.737034","552678733.113161","547646322.58852","676143872.915126","663844981.746256","636045665.873954","693005949.849978","725984746.693666","1245048378.17315","1456812813.33759","1756438333.96197","2285177600.07043","2347159289.29957","2909639717.42465","3279382824.37287","4033559074.79683","3930656784.59982","3307013059.25538","3744685704.45243","3706977642.29066","3142973484.29898","2959306507.81724","2805892022.27867","2969677475.51077","3403072071.52226","4015899949.97499","4670557278.63932","4240948474.23712","5187218609.30465","5415443721.86093","5530716358.17909","5750796398.1991","5575676838.41921","4178144072.03602","4198824412.2061","4724223000","5106837000","5361954000","5602578000","5922520000","6418808000","7037373000","8371941000","8597649000","9142985000","10149903000","11054333000","11840663000","13492085000","13900706000","14252859000","14554047000","14365969000","13641521000","12406730000","14128313000","15091742000","14791563000",
"Egypt, Arab Rep.","EGY","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","1549968834.40681","1945637878.12363","1972194637.53724","1964567619.71584","1999696937.5379","2357142857.14286","2677777777.77778","2820000000","3369458128.07882","3802095459.83702","4353902386.58353","5513558789.65553","5941066417.21235","6391987352.71013","5907439125.49688","6838599597.27385","7295648093.31539","5988700465.27085","6538681431.10763","7328931572.62905","8312574139.97628","9828959009.14185","11183962264.1509","12797345132.7434","14403187721.3695","16285756414.0372","17968912373.4038","17111320754.717","15749258426.9663","13892980769.2308","13579707792.2078","14971863560.7321","17164069565.2174","20048196147.1103","25273236363.6364","29859038112.5227","35261343012.7042","37208950086.0585","45120511403.4617","47904232558.1395","51261937964.9471","54995802706.1517","55987596542.6839","41212127834.6796","42935577352.5353","50951321845.1025","62871112632.5639","65761628526.782","76139148667.4997","59002885268.4314",
"Euro area","EMU","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1205925190764.57","1281172304829.3","1119689326493.71","1168493795796.22","1347289466443.97","1332789103253.84","1223340355376.26","1259967419102.73","1230853584076.67","1131906422555.35","1130551981763.79","1198000075397.47","1436541992661.86","1625096077107.8","1653894800549.85","1749754924911.66","2020390548511.43","2135861788345.72","1765055896576.67","1806891670592.32","1993500904733.1","1825415052593.42","1894122268158.37","1966243730322.86","1770621005278.38","1822820134231.85","1930611288939.4","2070751518166.45","1999649089009.18","1919305676604.47","2189263342083.95","2132715691287.13","2285449555960.63",
"Eritrea","ERI","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35214801.5621932","36640403.8858716","37029220.7792208","46953125","59779445.3096733","65862025.8614703","64018538.6169116","63182041.9243697","65745454.5454545","67200426.6873408","66469917.2400097","79190707.0029589","95158658.2048957","75001303.0393123","72485352.8455285","72005495.9349594","90042276.4227642","101983739.837398","","","","","","","","","","","","","","",
"Spain","ESP","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100028022417.934","105149087087.876","98388636363.6364","102579351820.915","103535918805.406","97294269526.2747","99379052377.9529","107686663727.451","132578784923.137","149964863289.576","155904416572.763","164946761848.235","186169848281.177","202799530075","169531619031.641","158709496466.667","166629571371.596","143905324770.703","148018755470.589","151793171114.901","132844197420.312","136144655266.926","146907129231.765","154454678428.235","150128248611.764","139982986328.405","164478963961.238","158827113894.942","176454389850.984",
"Estonia","EST","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","764623131.392604","780925998.179217","852263300.270514","842236066.303259","834036413.969336","879553118.953285","1003888640.22916","1154695299.99058","1554846431.79765","1812195031.0559","2069044894.91357","2462903023.46004","3113695592.66356","3345750695.76681","2412913309.25257","2684278591.17358","3391318019.55254","3224671815.70899","3449633873.28825","3777270483.00626","3183173621.48398","3342872859.54981","3664671050.6153","4125709456.27137","4105442152.95686","4006803390.6646","4853831400.16271","4664662173.07006","4919463012.0746",
"Ethiopia","ETH","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","321947391.304348","329041884.057971","353816280.193237","400694106.280193","384916135.265701","433048357.487923","541743913.043478","531447294.68599","554711400.966184","563123333.333333","433672801.932367","326700303.300624","348479879.205","296074144.519565","374472398.132156","445549847.269044","627107558.911194","410993245.148915","441548416.301642","462003902.239308","475460169.552583","452716190.431597","497590222.015034","542090005.22072","600582377.826067","708686391.963967","902546270.184216","1111945402.42319","1258653671.17766","1189540726.08797","1176676923.07692","1481252970.15358","1764029256.61647","2219664905.21725","2844913926.93784","4228524072.74111","5058828284.91215","4910885897.4714","5365705093.30245","5709392031.13536","5124375975.12197","5376509501.56727","7332721236.30849",
"European Union","EUU","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1325251710392.33","1402164656129.2","1221021514296.64","1283917660411.65","1489463756956.61","1482232022453.14","1365304660322.52","1407558045518.26","1373712223158.86","1269865510682.6","1266672120964.29","1346237794091.11","1613695368889.59","1834571314418.88","1881931720854.86","2003639487934.02","2327814349515.38","2482137255772.64","2042209283947.43","2106967461915.27","2334993211267.2","2136440296117.63","2210773578292.97","2302379071870.81","2075052540034.4","2135554917253.75","2262244219115.53","2428549551963.16","2352426013268.65","2258703221578.22","2587144159856.5","2526153121500.02","2727302504355.08",
"Fragile and conflict affected situations","FCS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","6821183125.90916","7339896907.21649","7487088682.30781","8351706859.20578","10678787971.3021","12983742429.0724","12263709010.7468","11962501541.8774","11357813834.3296","11791650178.0768","12130660015.3492","15263898662.9134","19365616123.3599","22582800284.2928","24343910211.9994","27594464313.4816","21924716953.3892","20374303159.0125","17694389507.6507","21683551508.2527","29833877995.6427","28266891017.344","27487114878.0208","30708722741.433","30876609471.4286","30433957102.7452","30572313923.2284","32106955849.0197","37673296860.7842","42542703130.1159","43467270026.4591","47348631635.2941","56736420345.4904","59397930360.9375","42254933470.7031","42501150616.6667","44997737461.0896","37574929497.6563","39576589450.5883","39934733576.4705","34611254623.0469","35213908728.7939","39027095603.5295","40505558731.7647","39283480023.5294","39212734616.3425","43957726364.3404","44079562943.5799","44136304103.9223",
"Fiji","FJI","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","20652310.7920917","22919027.8302481","22919027.8302481","23024660.2918973","24866343.4042024","24275735.7151036","22987191.2168344","27169551.7597157","24669706.5357185","32719975.1812929","39787264.0464151","59582623.7208356","73003091.6809327","74633931.7043828","75645273.8053715","83611743.9071485","117859198.342074","131545970.793371","117127120.954522","116745258.990036","92862480.5805196","103889074.14301","96509569.556345","120604731.715843","126486303.098907","95940732.3713624","133328794.006471","159365943.056557","170567473.457499","179021897.004041","205745844.886576","233309792.538205","235087991.251005","243925033.848785","263979081.164389","213406670.065738","223545091.070635","205971460.449821","226240148.150556","237427408.660661","269719712.538665","345465089.440277","364062065.727366","392474179.759704","409104949.388313","428267051.515342","353170373.779209","386568215.21296","450682400.423478","459256670.650145","484630163.721838","517481473.402674","491480564.171985","538961579.456895","559230433.501663","579775010.32501","564940175.285307","490439541.978334","490891392.335909","501227570.569618","509472774.459219",
"France","FRA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","13818291817.2649","15062433344.285","16306844585.0181","18245540110.7962","20271103381.7417","21660073200.8037","23373257503.8254","24731566321.1402","26436547607.0979","28181454902.0448","29476567851.6594","33364625310.7612","39633759427.8283","52634911608.7213","57445080469.1762","69997503441.9458","72019288445.7798","79455060176.5178","96639389534.8837","114099290780.142","127557590810.307","108985636692.818","100027647469.807","95763232636.1993","89626660662.0131","93671046868.1559","128201628942.135","151127578304.049","163620856733.84","162660394818.014","201551499819.299","198162655505.174","214167162329.616","195439657169.331","200787334593.573","234572479957.945","228364021028.337","210556641942.009","217159439626.418","212808379341.506","195812602763.765","190888745474.961","200877871357.883","238420557888.941","265142256832.124","266241663148.327","269776707624.706","307541576198.981","323937863031.953","284093189078.281","271967194731.667","296033387436.771","274929872232.656","288742291363.569","291316707536.117","252062134176.992","251122666448.872","259147054392.471","274992343334.902","269854704065.882","244818428211.829","269821622062.786","266875801239.69","296996811483.927",
"Faroe Islands","FRO","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76721873.285193","81877917.0441384","70207830.0225754","88816082.3432739","93771604.6458428","102190864.664958","109463154.832278","99768047.2109803","109403781.341762","119128512.017835","126575798.071882","125427472.832286","125673999.724399","131986964.47118","131929765.440547","132328830.734475","176909726.150728","164315588.785636","149620052.414555","183919382.004221","179092356.95772","217814160.60432","223718433.934277","260962384.483944","240822978.364512","297168125.111785",
"Micronesia, Fed. Sts.","FSM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","400000","","","","","","","","","","","","3014400","2524400","2900100","3288000","3138200","3709900","4463400","4237800","3945800","3292500","1330100","904100","948100","1050400","1149700","1249500","1336200","1296800","1152600","1170500","1325600","1810700","1895900","1930100","1923300","1841900","1986100","2116500","2264200",
"Gabon","GAB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","16322471.0471396","16281445.1640296","24796657.4826637","23428227.6131022","22695753.0875432","22069217.6876415","27237425.5599897","33329675.4010226","48005918.7080425","56500773.803024","91921671.537271","116342090.508505","132693143.65416","142695164.22042","151841624.541036","195002303.938022","155668398.093025","155200972.392939","151942116.405252","191323319.919326","242129908.224818","317320607.967458","278235697.658643","291524321.654581","268018105.698247","332397004.639469","333490591.682035","346440651.556109","275503053.358695","198269216.368444","224382156.020262","231256843.018027","234207937.846017","251545984.415421","220399867.402762","189240341.354262","127649227.862874","142698735.078321","173694511.277241","216145988.120197","1239033926.90236","1184352318.09313","1592004431.24653","2214679168.60573","2304555303.55142","2454905161.36988","3487783958.22845","2833367918.15519","3019854561.58193","3166289846.06669","2400113944.80222","2448011234.41937","2630936789.76435","3194934348.28961","3172821702.36319","2850046042.71287","4209740377.99583","4155461848.78765","3915054849.33926",
"United Kingdom","GBR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180220300071.023","183834862433.862","187222237627.238","164628512297.54","185041502907.867","206178002209.247","214868954758.19","233331696136.215","237977807220.934","232781103381.33","221127250718.717","205838491435.152","216345923261.391","237539591836.735","265155620651.776","267394545454.545","272903403863.845","298915566226.491","280961397058.823","218892350833.463","234760273241.563","248517627942.056","253012813928.885","267169817839.341","288409503581.948","272141517638.779","244972397171.901","242665855245.772","257052721573.139","250833143877.824","242636029113.49","271781773338.981","252499157839.187","279780130104.165",
"Georgia","GEO","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","522902840.396068","531868978.805395","479127827.620471","357467978.7821","374399190.488237","393773905.375595","434809341.091008","520168713.443479","626408597.662771","775373412.222268","861138835.32826","1113743735.37856","1336202501.75746","1068969707.63616","1127298240.18062","1462653432.11809","1612554125.40015","1615585595.33472","1654769387.43262","1406479014.62186","1202155045.47423","1444817221.62849","1621455119.35293","1556695232.69012","1509533717.07882","1869483560.49551","2429313524.44963","2571597244.03553",
"Ghana","GHA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","200303686.514387","217112387.480629","207943210.397377","209834492.222081","243172682.575122","252978032.678958","265881943.528012","229613408.055215","351261812.111359","311801242.236025","392021276.595745","363559322.033898","344000000","316404886.561955","348575498.575499","347095435.684647","252209302.325581","145518207.282913","156547619.047619","282224396.607958","519459033.613445","639524450.4262","501496598.639456","497082674.050633","525532703.353715","574944812.362031","612240567.962353","598690626.073023","560034530.067364","495981918.633852","602932101.339293","598604682.446025","623791480.30235","672460482.942993","696511815.423619","449296133.920821","478497288.166354","556638739.451577","685076906.747396","776413431.981278","929984125.213072","1992644903.81999","2134258577.18961","2163606566.72448","1764042927.69866","2056998299.97979","2526895454.1718","2336220338.24931","7280461957.75608","6037093809.06761","5483226997.37956","6077283821.72363","6132544173.32313","6810739893.0283","6943970531.49606","7671859825.42334","8656571731.22965","8528725569.36318","8573473867.75517",
"Gibraltar","GIB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106966431.132206","108155845.830152","126129516.624019","118006295.887922","147784703.994445","150982165.928412","152614624.44524","141590046.111025","142881106.177905","131128144.099631","131659783.151589","133071882.597074","113086723.217067","106847829.144108","111703815.648378","204304305.249867","205968431.519459","178691211.696578","480264299.265486","718516957.91603","882481243.627631","843889972.324594","728748732.716775","710490506.381459","804275337.843059","904739478.255548","972873744.650019","1065746063.35975","939252173.312721","1034695595.96125","1431528912.48975","1398105852.80576","1347760599.48674","1949769752.75287","2537658127.78817","",
"Gambia, The","GMB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","1316002.42144446","1389408.02500281","1224001.95840313","1344002.15040344","1536002.45760393","1654824.93412337","1748834.40187115","2202766.08680073","2834720.59298848","3429120.08778547","4133581.16848252","5494939.20460319","6472507.42540435","7254757.42632979","11766531.1046071","12411000.0653211","10045817.6640417","14193267.1991511","15387585.803578","15062120.6541352","11617377.1702437","13223736.2885898","12804797.7892867","13997341.3622558","17533968.8122542","63601606.7987451","63539310.7805275","65721205.0488353","59904593.837611","64080324.6766514","64249595.2658997","64453317.2839229","63387208.6140316","58285733.8931533","52977366.7901585","45586402.5848404","40597319.2354085","28816339.337526","50615940.6885422","64765895.2359532","70050130.5417907","83296837.2319173","87323528.1527193","70041518.3535458","70232876.2927427","77374052.6625917","81336733.5124142","77188232.9033926","80059855.3249108","87503938.2482672","82932392.1354088","67258800.2435329","71094774.2514446","68684609.811731","47358980.2736456","38310749.3878019","31544523.9251421","36129821.1514904",
"Guinea-Bissau","GNB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","43483283.7653007","","","","","","","","","","","","","","","","48787370.7770242","35718623.9553644","25643795.6914109","40878333.1959825","49874435.1163406","24157844.8041531","14246247.5017717","20885161.2637019","41623939.324576","49037386.4683061","49034605.4788106","34821691.825899","43733768.2389378","42027938.6473035","30099418.8917706","30373576.832116","41885567.9394448","50933369.0334401","50854684.0406914","61269254.8226115","60361800.0169881","62898597.9629626","88458945.4555678","83198461.1870704","85528007.8005432","106452664.967558","93323691.7333107","96816014.7860327","106073172.220046","102088643.043054","107769819.224544","119655889.645647","174277823.912237","154948444.363854","159903123.426359","182455190.598789","182066907.845975","243704866.58789",
"Equatorial Guinea","GNQ","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","719541257.331129","1897283517.23925","4022562930.80944","2710707616.88766","3428722057.41141","4798672877.19158","3826112525.90111","4233005854.6471","4380435223.10849","2352906758.621","2080034290.59645","3141807961.4161","3348924046.96908","2369858168.20617","1931971921.38124","2556867491.36606","3475754708.05455","3040547274.24175",
"Greece","GRC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15333416678.9234","15395271800.6795","13735876700.3619","13602428225.5275","13764390917.7973","12476102895.4039","13738665873.1595","15442966357.4996","19684742721.3741","22677971231.4997","23101611794.9261","24564325698.5258","28352797776.7162","31206788099.2976","26707641114.8855","23784884225.6","23079479713.6868","19433127587.1469","18405231114.6781","18229270613.1066","16137377917.9816","15655836171.6491","16065981139.0059","17451731230.8494","16251912983.4039","16126695417.1596","18917311503.7671","20037551647.9475","21258797615.1357",
"Grenada","GRD","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","1437241.11111111","1713342.59259259","1894888.88888889","2719411.48148148","2666460.37037037","4444100.74074074","3963759.62962963","5064383.7037037","6456238.14814815","6789072.96296296","8188492.22222222","9644644.07407407","10904121.4814815","11849674.8148148","12908703.7037037","14739296.2962963","12904925.9259259","14243814.8148148","15692407.4074074","16929185.1851852","17836925.9259259","20435296.2962963","22897518.5185185","23582111.1111111","23459777.7777778","23590740.7407407","22981740.7407407","20138703.7037037","20141962.962963","23640481.4814815","27268518.5185185","27370000","25570518.5185185","26622222.2222222","26300000","25970370.3703704","28485185.1851852","31181481.4814815","34088888.8888889","35600000","34677777.7777778","36355555.5555556","40918518.5185185","32648148.1481481","37207407.4074074","41307407.4074074","47059259.2592593",
"Greenland","GRL","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101052374.639725","144749081.839816","153779196.286087","140445801.070765","131142397.424105","152428409.548519","119738094.602981","108728990.989629","142529530.360355","135399784.133763","136103549.802789","124027455.306196","101458001.72327","123831687.542467","72316785.9906256","156684037.469244","99558479.1362762","104094187.967507","94049526.3883439","","",
"Guatemala","GTM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","187449200","204923800","223097200","253430900","276442500","300570100","317937100","330771700","409527700","495384300","552146100","679891400","876461500","984278300","1128498000","1311637600","1379445900","1372703600","1434748700","1501607400","1539703043.47826","1150886255.70776","1110922440","1209623473.28244","1276856178.97727","1151430460.58214","1398104886.17744","1528801906.1507","1652670910.46309","1862589553.03423","2068452655.49169","2189604495.00919","2445448224.6813","2631456383.71075","2454123366.68788","2540524791.5185","3679166436.02742","3845148036.87178","4048242806.23103","4525352847.34303","5089284320.13649","5661758435.99407","6240525606.70084","7226044758.03529","7036776006.53307","7703480751.68679","8886237527.64463","9634476770.27371","7640191685.84111","8143644403.88695","8908980034.13538","9373374805.60694","10132157466.1956","10232442831.0856","10658493096.65","10964785544.5403","12045103374.6949","13437723631.3157","14612373761.4913",
"Guam","GUM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Manufacturing, value added (current US$)","NV.IND.MANF.CD","15866627.0000992","18374954.0626148","20766614.7501298","23158275.4376447","21583279.3751349","25117647.0588235","25000000","27352941.1764706","24500000","26250000","28500000","30650000","30428571.4285714","30619047.6190476","54681818.1818182","67333333.3333333","53960000","49160000","55000000","58400000","64800000","71785714.2857143","59666666.6666667","52666666.6666667","48157894.7368421","52790697.6744186","63023255.8139535","42653061.2244898","46000000","44522062.5","18050632.9113924","13005366.726297","14068745.0039968","15184331.797235","16601590.7447578","20042253.5211268","21923076.9230769","23152927.2968589","21199981.3976973","20680007.6405353","18823658.3895193","19213025.8143791","20732698.7124013","19981603.6173573","20730431.2746618","25335834.8968105","161581531.327303","183615576.924724","209066950.743275","207702868.350086","197190245.981904","222162314.507334","244423602.731189","264486576.193763","249567487.961819","254184019.37046","222644067.79661","227404358.353511","223506378.522817","261232613.908873","232201438.848921","252100719.42446","274796163.069544","",
"High income","HIC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4667993433984.46","4592294754161.82","4761332358810.16","4839119807710.47","4510707983141.57","4579367964308.9","5079156195948.82","5640508048907.93","5886193313949.24","6164332862140.92","6719741783779.55","6960848417190.34","6071719609875.68","6665151039446.54","7176996788563.38","7103349670736.66","7062958277106.39","7202040636548.96","6864317441735.95","6952188928458.6","7308200130527.7","7763898121847.86","7644402653666.85","7355239662828.02","8280255165779.26","","",
"Hong Kong SAR, China","HKG","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7880590930.72963","6869690655.55377","5869148241.99309","5011333354.73721","5067796610.16949","5097634369.00542","5108889441.88167","4148605311.0608","4046060831.1492","3704195826.7488","3914190543.20753","3928314491.26413","3945120536.96958","3888086642.59928","3596169914.61144","3446447576.35373","3458275628.84473","3502925627.4701","3517382152.19749","3747614988.7754","3290491414.42789","3367317402.63082","3396320231.70264","3596615554.11061",
"Honduras","HND","Manufacturing, value added (current US$)","NV.IND.MANF.CD","38050000","40050000","44100000","47550000","53200000","57500000","62950000","68100000","75500000","82350000","90500000","98000000","110499502.752238","130499934.750033","147000000","159500000","181500000","221500000","520694772","643609129","659990018.5","627988061","729136982","790730546","943611475","996801818","1061267907.5","1230353775","1104673682.83262","1092736531.03448","1060479514.83463","905685970.620874","957509030.720821","911164822.516536","949057820.378651","1061843013.55579","1055207407.09459","1104236501.90114","1240013899.55687","1342965365.85366","1475820593.80922","1502575625.1686","1563181197.02443","1627478059.05918","1699114072.2883","1862025445.37477","2071059498.26009","2219025038.23743","2471672563.73045","2425994040.78306","2619282247.77852","3045174582.9259","3276985988.79616","3199391130.26628","3408908438.19825","3680508357.75974","3723868314.88375","3962467201.12211","4065694928.2107","4114149766.33246","3790877516.65546","4563649683.93808","5097147032.61154","5271321875.31997",
"Heavily indebted poor countries (HIPC)","HPC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20187357145.0605","19346903850.0204","15562788952.8558","16173926387.2352","12796222095.907","15159164643.908","16091673580.1929","17024133099.5113","18504247191.8661","18921896935.9584","20347703558.471","20349193749.4853","21847533704.0833","24121683761.5797","27322604749.1989","29909336484.1869","34552191991.9557","40447771224.7995","45736031554.925","49293010183.6448","50226322390.6601","56909531761.2953","59581925643.4754","68951097664.8503","72763447520.7554","70316957214.824","71796545547.627","76246409568.9294","83936762387.4165","88066734120.8442","89241421053.7912","100531344960.882","107697342123.204","115845596095.924",
"Croatia","HRV","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4181745561.4014","3975459674.32616","4064635082.56501","4137966048.80187","3795316873.1122","3691094188.70992","3772784151.46386","4072750843.94769","5231190011.05182","6281136128.70884","6430899956.95414","6828048596.74147","8207628336.99485","9213617256.60463","8255572014.1879","7640636840.16555","8592501298.03965","7778112139.95074","7546457358.00944","7589292295.10222","6496100884.60425","6779272301.82063","7168995504.92493","7584436781.06621","7372448323.88475","7045747073.39666","8044188035.0978","8739434728.76837","10226465134.0325",
"Haiti","HTI","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","355950800","395418600","424681800","397772592.616647","257035235.589013","247724820.983246","292024161.147931","539983560.356975","411635106.696553","359863489.246996","358281188.809432","417972580.634907","887740263.415012","875085037.94966","850325075.997175","757433901.212718","964377288.832679","1118905950.61048","1257443928.14233","1437798339.96549","1775510717.0244","1955589790.82477","1716825847.07844","1906309193.62995","2210782625.69453","2349636874.0565","2517596623.22074","2519764492.94688","2302695455.28352","2472989614.24897","2737909517.57785","2515145418.99674","2558927192.11172","4042919036.8485","4684387925.98764","4859168470.77476",
